CategoryID,CategoryLevel,CategoryName,CategoryParentID,UpdateTime,CategoryVersion
139988,4,Eyebrow Bars,15124,,
139989,5,Acrylic & Plastic,139988,,
140939,5,Gold (Plate/ Fill),139988,,
139990,5,Gold (Solid),139988,,
139991,5,Silver (Plate/ Fill),139988,,
139992,5,Silver (Solid),139988,,
139993,5,Steel,139988,,
139994,5,Titanium,139988,,
90755,5,Other Eyebrow Bars,139988,,
98537,4,Navel Rings & Bars,15124,,
139995,5,Acrylic & Plastic,98537,,
110394,5,Gold (Plate/ Fill),98537,,
110395,5,Gold (Solid),98537,,
110396,5,Silver (Plate/ Fill),98537,,
110397,5,Silver (Solid),98537,,
98538,5,Steel,98537,,
98539,5,Titanium,98537,,
15126,5,Other Navel Rings & Bars,98537,,
139996,4,Nipple Rings & Bars,15124,,
139997,5,Acrylic & Plastic,139996,,
140940,5,Gold (Plate/ Fill),139996,,
139998,5,Gold (Solid),139996,,
139999,5,Silver (Plate/ Fill),139996,,
140000,5,Silver (Solid),139996,,
140001,5,Steel,139996,,
140002,5,Titanium,139996,,
91422,5,Other Nipple Rings & Bars,139996,,
140003,4,Nose Rings & Studs,15124,,
140004,5,Acrylic & Plastic,140003,,
140941,5,Gold (Plate/ Fill),140003,,
140005,5,Gold (Solid),140003,,
140006,5,Silver (Plate/ Fill),140003,,
140007,5,Silver (Solid),140003,,
140008,5,Steel,140003,,
140009,5,Titanium,140003,,
91423,5,Other Nose Rings & Studs,140003,,
140010,4,Toe Rings,15124,,
140011,5,Acrylic & Plastic,140010,,
140942,5,Gold (Plate/ Fill),140010,,
140012,5,Gold (Solid),140010,,
140013,5,Silver (Plate/ Fill),140010,,
140014,5,Silver (Solid),140010,,
140015,5,Steel,140010,,
140016,5,Titanium,140010,,
50626,5,Other Toe Rings,140010,,
140017,4,Tongue Bars & Studs,15124,,
140018,5,Acrylic & Plastic,140017,,
140943,5,Gold (Plate/ Fill),140017,,
140019,5,Gold (Solid),140017,,
140020,5,Silver (Plate/ Fill),140017,,
140021,5,Silver (Solid),140017,,
140022,5,Steel,140017,,
140023,5,Titanium,140017,,
58547,5,Other Tongue Bars & Studs,140017,,
10969,4,Other Body Jewellery,15124,,
50637,3,Bracelets,10968,,
50677,3,Brooches & Pins,10968,,
140944,3,Charms & Charm Bracelets,10968,,
140945,4,Animals,140944,,
140946,4,Flowers,140944,,
140947,4,Food/ Drink,140944,,
140948,4,Hearts/ Love,140944,,
140949,4,Gemstones,140944,,
140950,4,Letters/ Numbers,140944,,
140951,4,Music,140944,,
140952,4,Religious,140944,,
140953,4,Sports,140944,,
140954,4,Vehicles,140944,,
140955,4,Zodiac,140944,,
92756,4,Other Charms & Charm Bracelets,140944,,
58546,3,Chokers,10968,,
50647,3,Earrings,10968,,
12603,3,Hair Clips,10968,,
116890,3,Handbag & Mobile Charms,10968,,
50659,3,Necklaces & Chains,10968,,
50667,3,Pendants & Lockets,10968,,
67681,3,Rings,10968,,
50692,3,Sets,10968,,
112603,3,Wristbands,10968,,
10970,3,Mixed Lots,10968,,
499,3,Other Costume Jewellery,10968,,
11312,2,Ethnic & Tribal Jewellery,281,,
34064,3,African,11312,,
91432,3,Asian,11312,,
91433,4,Chinese,91432,,
91434,4,Indian,91432,,
91435,4,South-East Asian,91432,,
91436,4,Tibetan,91432,,
11313,4,Other Asian Jewellery,91432,,
34065,3,Celtic,11312,,
11314,3,Mexican,11312,,
11315,3,Native American,11312,,
91431,3,Oceanian/ Australasian,11312,,
109074,3,Pagan/ Symbolic,11312,,
98507,3,South American,11312,,
90752,3,Gothic,11312,,
288,3,Other Ethnic Jewellery,11312,,
4196,2,Fine Jewellery,281,,
101437,3,Anklets,4196,,
92699,3,Bangles,4196,,
10975,3,Bracelets,4196,,
97665,4,Gold (Without Stone),10975,,
43026,4,Platinum (Without Stone),10975,,
43030,4,Silver (Without Stone),10975,,
101440,4,Agate,10975,,
26277,4,Amber,10975,,
26278,4,Amethyst,10975,,
101438,4,Aquamarine,10975,,
101439,4,Citrine,10975,,
92702,4,Crystal,10975,,
43018,4,Cubic Zirconia,10975,,
10976,4,Diamond,10975,,
26279,4,Emerald,10975,,
26280,4,Garnet,10975,,
92703,4,Glass,10975,,
92704,4,Jade,10975,,
101441,4,Moonstone,10975,,
101442,4,Mother of Pearl,10975,,
101443,4,Opal,10975,,
10980,4,Pearl,10975,,
101444,4,Peridot,10975,,
101445,4,Quartz,10975,,
26281,4,Ruby,10975,,
15132,4,Sapphire,10975,,
43032,4,Tanzanite,10975,,
26282,4,Topaz,10975,,
43033,4,Turquoise,10975,,
3839,4,Other Bracelets,10975,,
11008,3,Brooches & Pins,4196,,
11011,4,Gold (Without Stone),11008,,
101474,4,Platinum (Without Stone),11008,,
11014,4,Silver (Without Stone),11008,,
101475,4,Agate,11008,,
101476,4,Amber,11008,,
101477,4,Amethyst,11008,,
101478,4,Aquamarine,11008,,
67724,4,Cameos,11008,,
101469,4,Citrine,11008,,
86092,4,Cubic Zirconia,11008,,
11009,4,Diamond,11008,,
101470,4,Garnet,11008,,
101471,4,Moonstone,11008,,
101472,4,Mother of Pearl,11008,,
101473,4,Opal,11008,,
11013,4,Pearl,11008,,
101479,4,Peridot,11008,,
101480,4,Quartz,11008,,
101481,4,Ruby,11008,,
101482,4,Sapphire,11008,,
101483,4,Tanzanite,11008,,
101484,4,Topaz,11008,,
101485,4,Turquoise,11008,,
11007,4,Other Brooches & Pins,11008,,
140956,3,Charms & Charm Bracelets,4196,,
140957,4,Animals,140956,,
140958,4,Flowers,140956,,
140959,4,Food & Drink,140956,,
140960,4,Hearts/ Love,140956,,
140961,4,Gemstones,140956,,
140962,4,Letters & Numbers,140956,,
140963,4,Music,140956,,
140964,4,Religious,140956,,
140965,4,Sports,140956,,
140966,4,Vehicles,140956,,
140967,4,Zodiac,140956,,
3833,4,Other Charms & Charm Bracelets,140956,,
92769,3,Chokers,4196,,
10985,3,Earrings,4196,,
10988,4,Gold (Without Stone),10985,,
101455,4,Platinum (Without Stone),10985,,
43196,4,Silver (Without Stone),10985,,
101456,4,Agate,10985,,
26283,4,Amber,10985,,
43170,4,Amethyst,10985,,
101457,4,Aquamarine,10985,,
26284,4,Citrine,10985,,
43171,4,Crystal,10985,,
43172,4,Cubic Zirconia,10985,,
10986,4,Diamond,10985,,
15144,4,Emerald,10985,,
43175,4,Garnet,10985,,
86028,4,Jade,10985,,
101458,4,Moonstone,10985,,
101459,4,Mother of Pearl,10985,,
26287,4,Onyx,10985,,
15147,4,Opal,10985,,
10990,4,Pearl,10985,,
15148,4,Peridot,10985,,
101454,4,Quartz,10985,,
15149,4,Ruby,10985,,
43187,4,Sapphire,10985,,
26288,4,Tanzanite,10985,,
15151,4,Topaz,10985,,
43200,4,Turquoise,10985,,
10984,4,Other Earrings,10985,,
106403,3,Hair & Head Jewellery,4196,,
10994,3,Necklaces & Chains,4196,,
86078,4,Gold (Without Stone),10994,,
48585,4,Platinum (Without Stone),10994,,
10999,4,Silver (Without Stone),10994,,
101462,4,Agate,10994,,
43067,4,Amber,10994,,
43068,4,Amethyst,10994,,
101461,4,Aquamarine,10994,,
92826,4,Citrine,10994,,
43069,4,Crystal,10994,,
43070,4,Cubic Zirconia,10994,,
10995,4,Diamond,10994,,
43076,4,Emerald,10994,,
43077,4,Garnet,10994,,
43078,4,Jade,10994,,
92828,4,Moonstone,10994,,
101463,4,Mother of Pearl,10994,,
43079,4,Onyx,10994,,
43080,4,Opal,10994,,
3844,4,Pearl,10994,,
92833,4,Peridot,10994,,
101464,4,Quartz,10994,,
101465,4,Ruby,10994,,
101466,4,Sapphire,10994,,
101467,4,Tanzanite,10994,,
101468,4,Topaz,10994,,
86083,4,Turquoise,10994,,
10993,4,Other Necklaces,10994,,
92771,3,Pendants & Lockets,4196,,
11004,4,Gold (Without Stone),92771,,
48767,4,Platinum (Without Stone),92771,,
92789,4,Silver (Without Stone),92771,,
101499,4,Agate,92771,,
26290,4,Amber,92771,,
15165,4,Amethyst,92771,,
15166,4,Aquamarine,92771,,
12594,4,Cameos,92771,,
26291,4,Citrine,92771,,
43125,4,Crystal,92771,,
43128,4,Cubic Zirconia,92771,,
11002,4,Diamond,92771,,
15167,4,Emerald,92771,,
15168,4,Garnet,92771,,
15169,4,Jade,92771,,
26293,4,Lapis,92771,,
26294,4,Moonstone,92771,,
101498,4,Mother of Pearl,92771,,
26295,4,Onyx,92771,,
15170,4,Opal,92771,,
11005,4,Pearl,92771,,
15171,4,Peridot,92771,,
26296,4,Quartz,92771,,
15172,4,Ruby,92771,,
43157,4,Sapphire,92771,,
26297,4,Tanzanite,92771,,
43203,4,Topaz,92771,,
101500,4,Turquoise,92771,,
11000,4,Other Pendants & Lockets,92771,,
67725,3,Rings,4196,,
111034,4,Gold (Without Stone),67725,,
11088,4,Platinum (Without Stone),67725,,
111035,4,Silver (Without Stone),67725,,
101487,4,Agate,67725,,
26299,4,Amber,67725,,
91428,4,Amethyst,67725,,
101489,4,Aquamarine,67725,,
101490,4,Citrine,67725,,
15175,4,Cubic Zirconia,67725,,
67726,4,Diamond,67725,,
15187,4,Emerald,67725,,
91425,4,Garnet,67725,,
101486,4,Mother of Pearl,67725,,
91429,4,Opal,67725,,
11021,4,Pearl,67725,,
101492,4,Peridot,67725,,
101493,4,Quartz,67725,,
15192,4,Ruby,67725,,
91430,4,Sapphire,67725,,
101491,4,Tanzanite,67725,,
91426,4,Topaz,67725,,
101488,4,Turquoise,67725,,
91427,4,Wedding & Engagement,67725,,
67728,4,Other Rings,67725,,
11023,3,Sets,4196,,
505,3,Other Fine Jewellery,4196,,
10321,2,Jewellery Boxes & Supplies,281,,
67720,3,Cleaners & Polish,10321,,
11707,3,Jewellery Boxes,10321,,
67703,3,Jewellery Display,10321,,
495,3,Jewellery Packaging,10321,,
12520,3,Settings,10321,,
494,3,Other Jewellery Supplies,10321,,
491,2,Loose Gemstones,281,,
10185,3,Agate,491,,
10190,3,Alexandrite,491,,
10191,3,Amber,491,,
10192,3,Amethyst,491,,
10200,3,Aquamarine,491,,
93708,3,Beryl,491,,
10205,3,Citrine,491,,
10285,3,Cubic Zirconia,491,,
10210,3,Diamond,491,,
122955,4,Lab-Created Diamonds,10210,,
3824,4,Natural Diamonds,10210,,
10218,3,Emerald,491,,
122956,4,Lab-Created Emeralds,10218,,
3825,4,Natural Emeralds,10218,,
10224,3,Garnet,491,,
26322,3,Iolite,491,,
10231,3,Jade,491,,
10235,3,Lapis,491,,
10236,3,Malachite,491,,
10237,3,Moonstone,491,,
10238,3,Onyx,491,,
3826,3,Opal,491,,
10243,3,Pearl,491,,
10247,3,Peridot,491,,
10251,3,Quartz,491,,
10254,3,Ruby,491,,
122957,4,Lab-Created Rubies,10254,,
3827,4,Natural Rubies,10254,,
10259,3,Sapphire,491,,
122958,4,Lab-Created Sapphires,10259,,
4644,4,Natural Sapphires,10259,,
4195,3,Tanzanite,491,,
10270,3,Topaz,491,,
10278,3,Tourmaline,491,,
10284,3,Turquoise,491,,
93707,3,Mixed Lots,491,,
282,3,Other Loose Gemstones,491,,
10290,2,Men's Jewellery,281,,
137835,3,Bracelets,10290,,
137836,4,Gold,137835,,
137837,4,Platinum,137835,,
137838,4,Silver,137835,,
45373,4,Other Bracelets,137835,,
137839,3,Chains,10290,,
137840,4,Gold,137839,,
137841,4,Platinum,137839,,
137842,4,Silver,137839,,
10293,4,Other Chains,137839,,
137843,3,Cufflinks,10290,,
137844,4,Gold,137843,,
137845,4,Platinum,137843,,
137846,4,Silver,137843,,
137847,4,Novelty,137843,,
10294,4,Other Cufflinks,137843,,
101460,3,Dog Tags,10290,,
137848,3,Earrings,10290,,
137849,4,Gold,137848,,
137850,4,Platinum,137848,,
137851,4,Silver,137848,,
86959,4,Other Earrings,137848,,
10296,3,Money Clips,10290,,
137852,3,Pendants,10290,,
137853,4,Gold,137852,,
137854,4,Platinum,137852,,
137855,4,Silver,137852,,
49744,4,Other Pendants,137852,,
137856,3,Rings,10290,,
137857,4,Gold,137856,,
137858,4,Platinum,137856,,
137859,4,Silver,137856,,
10297,4,Other Rings,137856,,
10298,3,Tie-Pins,10290,,
112604,3,Wristbands,10290,,
3822,3,Other Men's Jewellery,10290,,
48579,2,Vintage & Antique Jewellery,281,,
12595,3,Vintage Fine Jewellery,48579,,
58551,4,Pre-1837,12595,,
58552,4,Victorian (1837-1901),12595,,
58553,4,Art Nouveau (1895-1910),12595,,
58554,4,Edwardian (1901-1910),12595,,
58555,4,Art Deco (1915-1935),12595,,
58557,4,Retro (1940s),12595,,
58556,4,1950s,12595,,
91438,4,1960s,12595,,
91439,4,1970s,12595,,
101494,4,1980s,12595,,
101495,4,Unknown Period,12595,,
91440,4,Other Vintage Fine,12595,,
500,3,Vintage Costume Jewellery,48579,,
58558,4,Pre-1837,500,,
514,4,Victorian (1837-1901),500,,
58560,4,Art Nouveau (1895-1910),500,,
58561,4,Edwardian (1901-1910),500,,
10967,4,Art Deco (1915-1935),500,,
58559,4,Retro (1940s),500,,
291,4,1950s,500,,
91441,4,1960s,500,,
91442,4,1970s,500,,
101496,4,1980s,500,,
101497,4,Unknown Period,500,,
289,4,Other Vintage Costume,500,,
48583,3,Vintage Reproduction Jewellery,48579,,
11020,3,Other Vintage Jewellery,48579,,
14324,2,Watches,281,,
31387,3,Wristwatches,14324,,
3937,3,Pocket Watches,14324,,
173697,3,Fob & Nurse Watches,14324,,
173698,3,Ring Watches,14324,,
173699,3,Key Ring Watches,14324,,
173700,3,Necklace Watches,14324,,
98624,3,Wristwatch Straps,14324,,
151525,3,Batteries,14324,,
173696,3,"Parts, Tools & Guides",14324,,
63200,4,Parts,173696,,
117039,4,Tools & Repair Kits,173696,,
165144,4,Watches for Parts,173696,,
93720,4,Manuals & Guides,173696,,
10324,4,Other Parts & Tools,173696,,
173695,3,"Boxes, Cases & Watch Winders",14324,,
166739,3,Other Watches,14324,,
98863,2,Other Jewellery,281,,
15032,1,Mobile Phones & Communication,15032,,
9355,2,Mobile & Smart Phones,15032,,
9394,2,Mobile Phone & PDA Accessories,15032,,
58543,3,Accessory Bundles,9394,,
166030,3,Armbands,9394,,
132297,3,Audio Docks & Speakers,9394,,
20357,3,Batteries,9394,,
123422,3,Cables & Adapters,9394,,
88468,3,Car Speakerphones,9394,,
20349,3,Cases & Covers,9394,,
123417,3,Chargers & Docks,9394,,
20373,3,"Fascias, Stickers & Decals",9394,,
146504,3,FM Transmitters,9394,,
80077,3,Headsets,9394,,
35190,3,Holders & Mounts,9394,,
43307,3,Manuals & Guides,9394,,
96991,3,Memory Cards,9394,,
48571,3,Memory Card Readers & Adapters,9394,,
58540,3,Screen Protectors,9394,,
68030,3,Signal Boosters,9394,,
122962,3,Straps & Charms,9394,,
48677,3,Styluses,9394,,
42425,3,Other Mobile Phone Accessories,9394,,
3286,2,Home Phones & Accessories,15032,,
139968,3,Answering Machines,3286,,
14412,3,Corded Phones,3286,,
67920,3,Cordless Phones,3286,,
9422,3,Phone Accessories,3286,,
20034,4,Batteries,9422,,
57238,4,Cables & Adapters,9422,,
15048,4,Caller ID Boxes,9422,,
30465,4,Phone Sockets,9422,,
9426,4,Other Phone Accessories,9422,,
3313,3,Other Home Phones,3286,,
38331,2,PDAs,15032,,
43304,2,Replacement Parts & Tools,15032,,
80087,2,"Ringtones, Logos & Software",15032,,
146492,2,Sim Cards & Readers,15032,,
29778,3,Sim Cards,146492,,
146493,3,Sim Card Readers & Adapters,146492,,
1500,2,Radio Communication Equipment,15032,,
175730,3,Antennas,1500,,
48692,4,CB Radio Antennas,175730,,
175732,4,Commercial/PMR Radio Antennas,175730,,
4672,4,Ham/Amateur Radio Antennas,175730,,
175731,4,Marine & Air Band Antennas,175730,,
175733,4,Other Antennas,175730,,
40054,3,CB Radios,1500,,
4669,3,Commercial Radios,1500,,
4670,3,Ham/Amateur Radio,1500,,
163853,4,Ham Radio Amplifiers,4670,,
4673,4,Ham Radio Receivers,4670,,
40065,4,Ham Radio Transceivers,4670,,
4675,4,Ham Radio Transmitters,4670,,
96966,4,Other Ham/Amateur Radio,4670,,
149987,3,Marine & Aircraft Radios,1500,,
40979,3,Scanners,1500,,
20381,3,Walkie Talkies & PMR446 Radios,1500,,
175734,3,Parts & Accessories,1500,,
175735,4,Baluns & Chokes,175734,,
48703,4,Batteries & Chargers,175734,,
48704,4,Coax Cables & Connectors,175734,,
48706,4,Code Keyers & Keys,175734,,
175736,4,Filters,175734,,
48705,4,Headsets & Earpieces,175734,,
15050,4,Manuals & Magazines,175734,,
48701,4,Meters,175734,,
48707,4,Microphones,175734,,
48694,4,Mounts,175734,,
175737,4,Oscillators,175734,,
48708,4,Power Supplies,175734,,
175738,4,Radio & Scanner Crystals,175734,,
48709,4,Speakers,175734,,
48710,4,Tubes,175734,,
48711,4,Tuners & Matchers,175734,,
40059,4,Other Parts & Accessories,175734,,
296,3,Other Radio Equipment,1500,,
136699,2,Dummy Mobile Phones,15032,,
42427,2,Vintage Phones,15032,,
42428,2,Other Phones,15032,,
11233,1,Music,11233,,
52473,2,Accessories/ Storage,11233,,
1600,2,Cassettes,11233,,
307,2,CDs,11233,,
306,2,Records,11233,,
20800,3,Albums/ LPs,306,,
91486,4,Avant-Garde/ Experimental,20800,,
1580,4,Blues,20800,,
98895,4,Brass Bands/ Military Bands,20800,,
1072,4,Children's,20800,,
1583,4,Christmas/ Seasonal,20800,,
43670,4,Classical,20800,,
98896,5,Ballet/ Dance,43670,,
43672,5,Chamber,43670,,
43673,5,Choral,43670,,
98897,5,Early Music/ Baroque,43670,,
43674,5,Keyboard,43670,,
1588,5,Opera/ Vocal,43670,,
43675,5,Orchestral,43670,,
101535,5,Organ Music,43670,,
1073,5,Other Classical,43670,,
2257,4,Comedy,20800,,
58614,4,Compilations,20800,,
1074,4,Country,20800,,
43681,4,Dance,20800,,
91487,5,Big Beat,43681,,
25600,5,Breakbeat,43681,,
43682,5,Chillout/ Ambient,43681,,
1582,5,Disco,43681,,
14216,5,Drum 'n' Bass/ Jungle,43681,,
9993,5,Electronica,43681,,
22641,5,Garage,43681,,
43685,5,Hardcore/ Rave,43681,,
98898,5,Hard House,43681,,
2259,5,House,43681,,
75551,5,Lounge/ Downtempo,43681,,
98899,5,Old Skool,43681,,
68063,5,Progressive House,43681,,
1597,5,Techno/ Industrial,43681,,
43688,5,Trance,43681,,
1581,5,Other Dance,43681,,
58615,4,Easy Listening,20800,,
1584,5,Instrumental,58615,,
1598,5,Vocal,58615,,
58616,4,Folk,20800,,
58617,5,American,58616,,
58619,5,English,58616,,
1075,5,Other Folk,58616,,
58620,4,Indie/ Britpop,20800,,
58621,5,1970s,58620,,
58622,5,1980s,58620,,
2260,5,1990s,58620,,
58623,5,2000s,58620,,
106449,4,Irish Folk/ Traditional,20800,,
43689,4,Jazz,20800,,
43691,5,Acid/ Fusion,43689,,
2028,5,Big Band/ Swing,43689,,
43690,5,Bop,43689,,
68064,5,Contemporary,43689,,
98907,5,Free/ Avant-Garde,43689,,
43692,5,Latin,43689,,
98908,5,Traditional/ Dixieland,43689,,
1078,5,Other Jazz,43689,,
68065,4,Metal,20800,,
68066,5,Death Metal,68065,,
1594,5,Heavy Metal,68065,,
58632,5,Nu-Metal,68065,,
68067,5,Speed/ Thrash Metal,68065,,
68068,5,Other Metal,68065,,
43695,4,Pop,20800,,
43697,5,1970s,43695,,
43698,5,1980s,43695,,
43699,5,1990s,43695,,
1080,5,2000s,43695,,
58624,4,Pop & Beat: 1960s,20800,,
58625,5,Beat: 1960s,58624,,
27343,5,Pop: 1960s,58624,,
27344,5,The Beatles,58624,,
43700,4,R&B/ Soul,20800,,
43701,5,Funk,43700,,
77983,5,Mainstream,43700,,
43703,5,Motown,43700,,
58626,5,Northern Soul,43700,,
43702,5,R&B,43700,,
43704,5,Soul,43700,,
1590,5,Other R&B/ Soul,43700,,
64863,4,Rap/ Hip Hop,20800,,
64864,5,East Coast,64863,,
68069,5,Freestyle,64863,,
64865,5,Gangsta,64863,,
68070,5,Old School,64863,,
64866,5,West Coast,64863,,
64867,5,Hip Hop,64863,,
1589,5,Other Rap/ Hip Hop,64863,,
58627,4,Reggae/ Ska,20800,,
58628,5,Dancehall,58627,,
58629,5,Dub,58627,,
98911,5,Popular,58627,,
58630,5,Roots,58627,,
58631,5,Ska,58627,,
1591,5,Other Reggae/ Ska,58627,,
1076,4,Religious/ New Age,20800,,
43707,4,Rock,20800,,
1592,5,Alternative,43707,,
1593,5,Classic,43707,,
91488,5,Country,43707,,
2258,5,Doo Wop/ 50s Rock 'n' Roll,43707,,
86969,5,Elvis,43707,,
98910,5,Folk,43707,,
9994,5,Glam,43707,,
43712,5,Gothic,43707,,
43713,5,Grunge,43707,,
1077,5,Hard,43707,,
43715,5,New Wave,43707,,
16138,5,Progressive,43707,,
16137,5,Psychedelic/ 60s Garage,43707,,
2262,5,Punk,43707,,
98909,5,Rockabilly,43707,,
1595,5,Soft,43707,,
43708,5,Other Rock,43707,,
43717,4,Soundtracks/ Themes,20800,,
1081,5,Film,43717,,
1596,5,Musicals,43717,,
43720,5,TV,43717,,
43718,5,Other Soundtracks/ Themes,43717,,
2264,4,Spoken Word,20800,,
1599,4,World Music,20800,,
167002,4,Other Albums/ LPs,20800,,
58633,3,12'' Singles,306,,
91491,4,Avant-Garde/ Experimental,58633,,
64873,4,Blues,58633,,
68072,4,Children's,58633,,
72419,4,Christmas/ Seasonal,58633,,
20805,4,Classical,58633,,
72420,4,Comedy,58633,,
64874,4,Country,58633,,
58634,4,Dance,58633,,
91489,5,Big Beat,58634,,
58635,5,Breakbeat,58634,,
58636,5,Chillout/ Ambient,58634,,
58637,5,Disco,58634,,
58638,5,Drum 'n' Bass/ Jungle,58634,,
58639,5,Electronica,58634,,
58640,5,Garage,58634,,
58641,5,Hardcore/ Rave,58634,,
98912,5,Hard House,58634,,
58642,5,House,58634,,
75552,5,Lounge/ Downtempo,58634,,
98913,5,Old Skool,58634,,
68071,5,Progressive House,58634,,
58643,5,Techno/ Industrial,58634,,
58644,5,Trance,58634,,
58645,5,Other Dance,58634,,
58646,4,Easy Listening,58633,,
68073,4,Folk,58633,,
68074,4,Indie/ Britpop,58633,,
68075,5,1970s,68074,,
68076,5,1980s,68074,,
58647,5,1990s,68074,,
68077,5,2000s,68074,,
106450,4,Irish Folk/ Traditional,58633,,
64868,4,Jazz,58633,,
58658,4,Metal,58633,,
64869,4,Pop,58633,,
64870,5,1970s,64869,,
58648,5,1980s,64869,,
64871,5,1990s,64869,,
64872,5,2000s,64869,,
58649,4,Pop & Beat: 1960s,58633,,
72421,4,R&B/ Soul,58633,,
72422,5,Funk,72421,,
75553,5,Mainstream,72421,,
72423,5,Motown,72421,,
72424,5,Northern Soul,72421,,
72425,5,R&B,72421,,
58650,5,Soul,72421,,
72426,5,Other R&B/ Soul,72421,,
68121,4,Rap/ Hip Hop,58633,,
68122,5,East Coast,68121,,
68123,5,Freestyle,68121,,
68124,5,Gangsta,68121,,
68125,5,Old School,68121,,
68126,5,West Coast,68121,,
58651,5,Hip Hop,68121,,
68127,5,Other Rap/ Hip Hop,68121,,
58652,4,Reggae/ Ska,58633,,
72427,4,Religious/ New Age,58633,,
58653,4,Rock,58633,,
58655,5,Alternative,58653,,
58656,5,Classic,58653,,
91490,5,Country,58653,,
98914,5,Doo Wop/ 50s Rock 'n' Roll,58653,,
86970,5,Elvis,58653,,
98915,5,Glam,58653,,
98916,5,Grunge,58653,,
58657,5,Hard,58653,,
98917,5,New Wave,58653,,
58659,5,Progressive,58653,,
58660,5,Punk,58653,,
58654,5,Soft,58653,,
58661,5,Other Rock,58653,,
58662,4,Soundtracks/ Themes,58633,,
72428,4,Spoken Word,58633,,
68128,4,World Music,58633,,
58663,4,Other 12'' Singles,58633,,
98918,3,"10"" Singles",306,,
20801,3,7'' Singles,306,,
91492,4,Avant-Garde/ Experimental,20801,,
20802,4,Blues,20801,,
20803,4,Children's,20801,,
20808,4,Christmas/ Seasonal,20801,,
68134,4,Classical,20801,,
43726,4,Comedy,20801,,
20806,4,Country,20801,,
43727,4,Dance,20801,,
27354,4,Easy Listening,20801,,
20807,4,Folk,20801,,
58666,4,Indie/ Britpop,20801,,
58667,5,1970s,58666,,
58668,5,1980s,58666,,
27347,5,1990s,58666,,
58669,5,2000s,58666,,
106451,4,Irish Folk/ Traditional,20801,,
20809,4,Jazz,20801,,
68135,4,Metal,20801,,
98919,5,Death Metal,68135,,
25605,5,Heavy Metal,68135,,
58683,5,Nu-Metal,68135,,
98920,5,Speed/ Thrash Metal,68135,,
68136,5,Other Metal,68135,,
58670,4,Pop,20801,,
27422,5,1970s,58670,,
58671,5,1980s,58670,,
58672,5,1990s,58670,,
58673,5,2000s,58670,,
58674,4,Pop & Beat: 1960s,20801,,
58675,5,Beat: 1960s,58674,,
25602,5,Pop: 1960s,58674,,
25607,5,The Beatles,58674,,
45534,4,R&B/ Soul,20801,,
45536,5,Funk,45534,,
80097,5,Mainstream,45534,,
45538,5,Motown,45534,,
27349,5,Northern Soul,45534,,
45537,5,R&B,45534,,
45539,5,Soul,45534,,
22668,5,Other R&B/ Soul,45534,,
20811,4,Rap/ Hip Hop,20801,,
58678,4,Reggae/ Ska,20801,,
